Contest ID,DK Name,Salary,Points Proj,Value,Own Actual,Contest Size,Games Played,Plus,Position,Team,Ceiling,Minutes,Min Actual,DK,Plus Minus,Player
2,Jalen Suggs,6500,30.66,4.72,4.24,19406,7,-1.84,PG,ORL,4.56,27.9,33,34.3,2,Jalen Suggs
2,Dyson Daniels,6300,26.95,4.28,4.2,19406,7,-4.55,PG/SG,ATL,2.59,24.1,36,31.5,-9,Dyson Daniels
2,Harrison Barnes,4100,20.29,4.95,4.06,19406,7,-0.21,SF/PF,SAS,1.6,28.8,27,14.8,-21,Harrison Barnes
2,Andrew Wiggins,6600,30.28,4.59,3.77,19406,7,-2.72,SF/PF,GSW,3.71,27.3,19,15,-1,Andrew Wiggins
2,Deni Avdija,6000,23.88,3.98,3.72,19406,7,-6.12,SF/PF,POR,3.16,29.2,24,17.3,-14,Deni Avdija
2,De'Aaron Fox,9000,40.32,4.48,3.58,19406,7,-4.68,PG,SAC,7.72,36.1,33,41,8,DeAaron Fox
2,Kentavious Caldwell-Pope,4100,19.07,4.65,3.44,19406,7,-1.43,SG,ORL,0.86,31.4,34,15.8,4,Kentavious Caldwell-Pope
2,Lauri Markkanen,7000,36.01,5.14,3.38,19406,7,1.01,SF/PF,UTA,5.51,32.6,0,0,0,Lauri Markkanen
2,Goga Bitadze,5300,24.86,4.69,3.26,19406,7,-1.64,C,ORL,4.69,16.7,26,19.5,-1,Goga Bitadze
2,Al Horford,4900,22.95,4.68,3.1,19406,7,-1.55,PF/C,BOS,1.84,27.6,36,27.8,4,Al Horford
2,Dalano Banton,4600,18.45,4.01,3.08,19406,7,-4.55,PG/SG,POR,3.3,18.8,27,30.8,-19,Dalano Banton
2,Mike Conley,5000,24.68,4.94,3.01,19406,7,-0.32,PG,MIN,2.57,28.2,27,32,12,Mike Conley
2,Kevon Looney,4200,24.16,5.75,2.98,19406,7,3.16,C,GSW,4.24,15.9,22,16.8,-11,Kevon Looney
2,Zach LaVine,7700,35.55,4.62,2.87,19406,7,-2.95,SG/SF,CHI,4.79,33.5,34,42.8,-8,Zach LaVine
2,Naz Reid,4900,23.77,4.85,2.74,19406,7,-0.73,PF/C,MIN,3.38,23.9,32,38,20,Naz Reid
2,Guerschon Yabusele,6000,23.23,3.87,2.71,19406,7,-6.77,PF/C,PHI,2.42,23.3,33,27.3,-5,Guerschon Yabusele
2,Josh Giddey,6700,32.32,4.82,2.54,19406,7,-1.18,PG,CHI,5.46,24.8,26,25.8,-10,Josh Giddey
2,Wendell Carter Jr.,5100,24.09,4.72,2.45,19406,7,-1.41,C,ORL,2.55,25.5,26,24.3,14,Wendell Carter
2,Nickeil Alexander-Walker,4100,19.92,4.86,2.44,19406,7,-0.58,SG/SF,MIN,1.56,23.4,18,10.5,16,Nickeil Alexander-Walker
2,Kelly Oubre Jr.,5400,21.08,3.9,2.21,19406,7,-5.92,SG,PHI,1.86,30.6,35,29,10,Kelly Oubre
2,Damian Lillard,9400,41.63,4.43,2.15,19406,7,-5.37,PG,MIL,8.2,35.2,40,46.8,-7,Damian Lillard
2,Toumani Camara,4800,22.99,4.79,2.09,19406,7,-1.01,SG/SF,POR,1.53,26.2,8,3.5,-11,Toumani Camara
2,Tyrese Maxey,8800,38.68,4.4,2.03,19406,7,-5.32,PG,PHI,7.04,37.1,35,27.5,3,Tyrese Maxey
2,Max Christie,3300,15.92,4.82,1.76,19406,7,-0.58,SF,LAL,1.07,15.5,31,23,-7,Max Christie
2,Andre Drummond,5300,26.64,5.03,1.74,19406,7,0.14,C,PHI,5.9,17.6,27,26.8,3,Andre Drummond
2,Keegan Murray,6100,25.52,4.18,1.69,19406,7,-4.98,SF/PF,SAC,1.97,34.2,33,31,7,Keegan Murray
2,Brice Sensabaugh,3700,17.88,4.83,1.69,19406,7,-0.62,SF/PF,UTA,1.65,18.1,20,19.3,10,Brice Sensabaugh
2,Anthony Black,3900,17.14,4.4,1.65,19406,7,-2.36,PG/SG,ORL,1.79,18.5,18,7.5,-20,Anthony Black
2,Brandin Podziemski,5300,21.32,4.02,1.55,19406,7,-5.18,PG/SG,GSW,2.02,26,25,22.5,-16,Brandin Podziemski
2,Coby White,6900,30.63,4.44,1.51,19406,7,-3.87,PG/SG,CHI,3.27,35.5,32,40.5,7,Coby White
2,Stephen Curry,9700,40.67,4.19,1.46,19406,7,-7.83,PG,GSW,8.15,31.7,32,31.5,-3,Stephen Curry
2,Svi Mykhailiuk,3000,3.88,1.29,1.45,19406,7,-11.12,SG/SF,UTA,0.37,9.5,21,31,27,Svi Mykhailiuk
2,Johnny Juzang,3200,14.63,4.57,1.34,19406,7,-1.37,SG/SF,UTA,1.04,17.4,26,27.5,15,Johnny Juzang
2,Donte DiVincenzo,4400,20.08,4.56,1.31,19406,7,-1.92,PG/SG,MIN,1.79,29,25,23,9,Donte DiVincenzo
2,Jared McCain,6700,20.68,3.09,1.21,19406,7,-12.82,PG/SG,PHI,2.41,25,21,11,3,Jared McCain
2,Talen Horton-Tucker,4100,14.05,3.43,1.08,19406,7,-6.45,SF,CHI,2.03,17.6,6,4.8,-8,Talen Horton-Tucker
2,Jarace Walker,3800,14.9,3.92,1.08,19406,7,-4.1,SF/PF,IND,1.29,12.6,24,21.8,9,Jarace Walker
2,Gary Trent Jr.,3600,13.95,3.87,1,19406,7,-4.05,SG/SF,MIL,0.82,27.2,37,19,-6,Gary Trent
2,Draymond Green,6900,27.34,3.96,0.95,19406,7,-7.16,PF/C,GSW,3.09,26.9,26,35.8,-15,Draymond Green
2,Tristan da Silva,3200,12.4,3.88,0.79,19406,7,-3.6,PF,ORL,0.8,22.5,13,3.3,-20,Tristan da Silva
2,Buddy Hield,4800,18.48,3.85,0.73,19406,7,-5.52,SG,GSW,1.91,24.4,13,6.3,-3,Buddy Hield
2,Matas Buzelis,3900,13.26,3.4,0.73,19406,7,-6.24,SF/PF,CHI,1.29,13.2,18,19.5,-1,Matas Buzelis
2,Sam Hauser,4800,13.97,2.91,0.63,19406,7,-10.03,SF/PF,BOS,1.01,20.9,24,27.3,-7,Sam Hauser
2,Bobby Portis,5600,21.13,3.77,0.62,19406,7,-6.87,PF/C,MIL,4.07,24.5,21,35.5,7,Bobby Portis
2,Luke Kornet,4200,12.14,2.89,0.62,19406,7,-8.86,C,BOS,1.55,15.4,0,0,0,Luke Kornet
2,Isaac Jones,3200,17.12,5.35,0.6,19406,7,1.12,PF/C,SAC,1.93,10.5,8,-0.5,6,Isaac Jones
2,Jaden McDaniels,4500,19.84,4.41,0.57,19406,7,-2.66,SF,MIN,1.38,29.6,30,19.8,5,Jaden McDaniels
2,Taurean Prince,3800,16.69,4.39,0.56,19406,7,-2.31,SF/PF,MIL,0.75,26.7,9,5.5,-6,Taurean Prince
2,AJ Green,3500,11.73,3.35,0.47,19406,7,-5.77,PG/SG,MIL,0.62,13.4,23,9,5,AJ Green
2,Andrew Nembhard,4300,18.79,4.37,0.46,19406,7,-2.71,PG/SG,IND,1.76,26,22,25,4,Andrew Nembhard
2,Brook Lopez,6200,22.83,3.68,0.42,19406,7,-8.17,C,MIL,1.68,30.8,38,11.3,-14,Brook Lopez
2,Kevin Huerter,5200,18.58,3.57,0.36,19406,7,-7.42,SG/SF,SAC,1.48,24.7,24,25.8,23,Kevin Huerter
2,Moses Moody,3200,12.78,3.99,0.31,19406,7,-3.22,SG/SF,GSW,1.27,17.4,7,4.3,-3,Moses Moody
2,KJ Martin,3900,13.23,3.39,0.31,19406,7,-6.27,PF,PHI,1.13,14.2,32,27.3,7,KJ Martin
2,Charles Bassey,4000,11.16,2.79,0.26,19406,7,-8.84,C,SAS,2.51,10.1,26,20.8,-24,Charles Bassey
2,Caleb Martin,4500,9.57,2.13,0.23,19406,7,-12.93,SF/PF,PHI,0.8,28.2,8,6,2,Caleb Martin
2,Quenton Jackson,3700,5.1,1.38,0.23,19406,7,-13.4,SG/SF,IND,0.58,13.8,0,0,0,Quenton Jackson
2,Julian Phillips,3500,5.67,1.62,0.21,19406,7,-11.83,PF,CHI,0.34,11.1,12,5.3,-10,Julian Phillips
2,Johnny Furphy,3300,11.57,3.51,0.2,19406,7,-4.93,SG/SF,IND,0.82,10,10,8,4,Johnny Furphy
2,Kyle Anderson,3600,12.45,3.46,0.19,19406,7,-5.55,SF/PF,GSW,1.48,20.1,12,6.8,0,Kyle Anderson
2,Lonzo Ball,4500,14.85,3.3,0.16,19406,7,-7.65,PG/SG,CHI,1.38,16.1,17,23,1,Lonzo Ball
2,Khris Middleton,6600,17.39,2.63,0.15,19406,7,-15.61,SG,MIL,2.82,28.1,23,28.3,3,Khris Middleton
2,Andre Jackson Jr.,3300,11.36,3.44,0.14,19406,7,-5.14,SG/SF,MIL,0.64,12.1,12,5.8,-8,Andre Jackson
2,Cam Reddish,3200,7.16,2.24,0.13,19406,7,-8.84,SG,LAL,0.25,20.3,21,4,-8,Cam Reddish
2,Malaki Branham,3000,4.3,1.43,0.13,19406,7,-10.7,SG/SF,SAS,0.43,19.6,16,8,-23,Malaki Branham
2,Pat Connaughton,3100,1.44,0.46,0.11,19406,7,-14.06,SF/PF,MIL,0.1,21,0,0,0,Pat Connaughton
2,Josh Minott,3500,1.21,0.35,0.11,19406,7,-16.29,SF,MIN,0.13,5.9,5,1.5,-6,Josh Minott
2,Isaiah Collier,3000,11.28,3.76,0.1,19406,7,-3.72,PG,UTA,1.02,16.8,23,32.5,14,Isaiah Collier
2,Jabari Walker,3500,10.98,3.14,0.09,19406,7,-6.52,PF/C,POR,1.21,21,19,10.8,-9,Jabari Walker
2,Larry Nance Jr.,3000,0.8,0.27,0.09,19406,7,-14.2,PF/C,ATL,0.09,19.6,0,0,0,Larry Nance
2,Trayce Jackson-Davis,4100,14.82,3.61,0.09,19406,7,-5.68,C,GSW,2.62,17,11,9,-5,Trayce Jackson-Davis
2,Jonathan Isaac,4000,15.54,3.88,0.08,19406,7,-4.46,PF/C,ORL,2.28,16.3,0,0,0,Jonathan Isaac
2,Kyle Lowry,3800,8.51,2.24,0.07,19406,7,-10.49,PG/SG,PHI,0.59,27,11,4.5,10,Kyle Lowry
2,Keon Ellis,4000,1.9,0.47,0.07,19406,7,-18.1,PG/SG,SAC,0.12,18.7,21,19.3,32,Keon Ellis
2,Blake Wesley,3000,8.63,2.88,0.07,19406,7,-6.37,PG,SAS,0.86,14.1,4,1,-6,Blake Wesley
2,Neemias Queta,4000,5.42,1.36,0.07,19406,7,-14.58,C,BOS,0.74,13.9,12,6.5,2,Neemias Queta
2,Micah Potter,3000,6.68,2.23,0.07,19406,7,-8.32,PF/C,UTA,0.5,12.9,27,24.5,15,Micah Potter
2,Dalen Terry,3200,10.13,3.17,0.07,19406,7,-5.87,SF,CHI,0.85,12.5,15,7.5,-8,Dalen Terry
2,Drew Eubanks,3100,12.04,3.88,0.05,19406,7,-3.46,C,UTA,1.57,15.1,17,32.3,7,Drew Eubanks
2,Gary Payton II,3100,4.69,1.51,0.05,19406,7,-10.81,SG/SF,GSW,0.48,14.4,17,13,-14,Gary Payton
2,Armel Traore,3000,7.42,2.47,0.05,19406,7,-7.58,PF,LAL,0.72,10.2,4,4,-7,Armel Traore
2,Scoot Henderson,4900,24.1,4.92,0.04,19406,7,-0.4,PG,POR,3.19,28,0,0,0,Scoot Henderson
2,Ricky Council IV,3600,5.48,1.52,0.04,19406,7,-12.52,SF,PHI,0.57,10.8,0,0,0,Ricky Council IV
2,Cole Anthony,3000,1.57,0.52,0.03,19406,7,-13.43,PG/SG,ORL,0.26,19.3,14,13.3,3,Cole Anthony
2,Kobe Bufkin,3200,10.05,3.14,0.03,19406,7,-5.95,PG,ATL,1.33,14,0,0,0,Kobe Bufkin
2,Jae Crowder,3300,7.55,2.29,0.02,19406,7,-8.95,PF,SAC,0.38,21.7,0,0,0,Jae Crowder
2,Delon Wright,3000,3.94,1.31,0.02,19406,7,-11.06,PG,MIL,0.25,16.5,0,0,0,Delon Wright
2,Rayan Rupert,3300,1.13,0.34,0.02,19406,7,-15.37,SG/SF,POR,0.07,14.9,16,7,-11,Rayan Rupert
2,Jordan Walsh,3000,0.58,0.19,0.02,19406,7,-14.42,SG/SF,BOS,0.03,10.2,0,0,0,Jordan Walsh
2,Reggie Jackson,3000,1.31,0.44,0.01,19406,7,-13.69,PG,PHI,0.13,19.4,0,0,0,Reggie Jackson
2,David Roddy,3000,0.69,0.23,0.01,19406,7,-14.31,PF,ATL,0.06,17.5,0,0,0,David Roddy
2,Doug McDermott,3100,0.77,0.25,0.01,19406,7,-14.73,PF,SAC,0.05,12.4,3,3.5,8,Doug McDermott
2,Jaylen Clark,3000,0.67,0.22,0.01,19406,7,-14.33,SG,MIN,0.07,11.3,0,0,0,Jaylen Clark
2,Jordan McLaughlin,3000,1.32,0.44,0.01,19406,7,-13.68,PG,SAC,0.12,10.5,3,4.8,8,Jordan McLaughlin
2,Sandro Mamukelashvili,3000,3.02,1.01,0.01,19406,7,-11.98,PF/C,SAS,0.46,10,17,17.5,-10,Sandro Mamukelashvili
2,Enrique Freeman,3000,2.51,0.84,0.01,19406,7,-12.49,PF/C,IND,0.17,9.4,0,0,0,Enrique Freeman
2,Christian Koloko,3100,7.26,2.34,0.01,19406,7,-8.24,C,LAL,0.6,9.3,0,0,0,Christian Koloko
2,Alex Len,3000,0.92,0.31,0.01,19406,7,-14.08,C,SAC,0.1,9.2,4,3.5,0,Alex Len
2,Jett Howard,3000,4.31,1.44,0.01,19406,7,-10.69,SF/PF,ORL,0.35,7.9,16,6.8,-5,Jett Howard
2,Colby Jones,3000,0.72,0.24,0.01,19406,7,-14.28,SG/SF,SAC,0.07,6.5,4,7.5,6,Colby Jones
2,Oscar Tshiebwe,3000,0.52,0.17,0.01,19406,7,-14.48,C,UTA,0.06,5.6,0,0,0,Oscar Tshiebwe
2,Maxwell Lewis,3000,2.34,0.78,0.01,19406,7,-12.66,PF,LAL,0.18,4.2,0,0,0,Maxwell Lewis
3,Nikola Jokic,12100,66.38,5.49,62.21,14863,7,5.88,C,DEN,26.83,35.3,39,89,-1,Nikola Jokic
3,Russell Westbrook,5700,29,5.09,61.09,14863,7,0.5,PG,DEN,4.71,22.5,32,46.5,-9,Russell Westbrook
3,Justin Champagnie,3500,20.22,5.78,45,14863,7,2.72,SF/PF,WAS,2.26,14.9,37,42.5,3,Justin Champagnie
3,Carlton Carrington,4400,26.12,5.94,43.93,14863,7,4.12,PG/SG,WAS,2.01,27,34,25,-3,Carlton Carrington
3,Peyton Watson,4400,22,5,32.12,14863,7,0,PF,DEN,1.71,18.9,26,13,-17,Peyton Watson
3,Mikal Bridges,5800,29.33,5.06,30.36,14863,7,0.33,SG/SF,NYK,2.42,35.3,38,35.3,1,Mikal Bridges
3,OG Anunoby,6000,30.45,5.08,29.78,14863,7,0.45,SF/PF,NYK,3.01,34.4,39,36.5,-10,OG Anunoby
3,Josh Hart,7000,35.67,5.1,27.01,14863,7,0.67,SF/PF,NYK,3.62,34.7,39,31.5,-3,Josh Hart
3,Jared Butler,3600,20.05,5.57,24.97,14863,7,2.05,PG,WAS,3.46,12.9,17,20.5,4,Jared Butler
3,Jonas Valanciunas,5300,29.55,5.58,24.04,14863,7,3.05,C,WAS,8.26,22.6,0,0,0,Jonas Valanciunas
3,Jordan Poole,6900,35.32,5.12,23.4,14863,7,0.82,PG/SG,WAS,5.21,29.6,40,58.8,8,Jordan Poole
3,Julian Strawther,3100,15.5,5,21.98,14863,7,0,SG/SF,DEN,1.16,14.2,33,35.3,4,Julian Strawther
3,Michael Porter Jr.,6900,32.94,4.77,19.34,14863,7,-1.56,SF/PF,DEN,4.02,32.5,36,29.3,-10,Michael Porter
3,Luka Doncic,11400,59.39,5.21,17.57,14863,7,2.39,PG,DAL,15.01,37.8,0,0,0,Luka Doncic
3,Miles McBride,4000,20.55,5.14,15.45,14863,7,0.55,PG/SG,NYK,1.6,21.8,27,16.5,-14,Miles McBride
3,Marvin Bagley III,4300,17.2,4,14.46,14863,7,-4.3,C,WAS,3.18,17.6,16,8,8,Marvin Bagley
3,Christian Braun,5400,25.33,4.69,12.74,14863,7,-1.67,SG/SF,DEN,2.12,22.6,38,19.5,-1,Christian Braun
3,Scottie Barnes,9500,45.15,4.75,12,14863,7,-2.35,PG/SF,TOR,9.2,34.2,38,58,10,Scottie Barnes
3,Jayson Tatum,9900,48.36,4.89,11.43,14863,7,-1.14,SF/PF,BOS,12.16,36.2,38,46.8,-3,Jayson Tatum
3,Shai Gilgeous-Alexander,10200,52.01,5.1,11.05,14863,7,1.01,PG,OKC,15.38,34.1,34,38,-2,Shai Gilgeous-Alexander
3,Jalen Brunson,8500,41.32,4.86,10.09,14863,7,-1.18,PG,NYK,8.35,35.1,44,52,-10,Jalen Brunson
3,Mason Plumlee,4200,23.4,5.57,9.34,14863,7,2.4,C,PHX,3.12,15,25,19.8,-21,Mason Plumlee
3,Jrue Holiday,5000,24.86,4.97,9.16,14863,7,-0.14,PG,BOS,2.44,33,30,36.5,-12,Jrue Holiday
3,Tyler Herro,7700,38.99,5.06,8.83,14863,7,0.49,PG,MIA,5.94,33.6,34,40.5,11,Tyler Herro
3,Isaiah Joe,3800,17.66,4.65,8.01,14863,7,-1.34,SG/SF,OKC,1.4,19.1,14,5.3,-3,Isaiah Joe
3,Haywood Highsmith,3700,18.34,4.96,7.99,14863,7,-0.16,SF/PF,MIA,1.03,21.8,29,24.8,23,Haywood Highsmith
3,Bilal Coulibaly,5200,24.39,4.69,7.27,14863,7,-1.61,SF,WAS,1.88,28.8,40,35,8,Bilal Coulibaly
3,Marcus Smart,4400,22.33,5.08,7.18,14863,7,0.33,PG/SG,MEM,2.33,26.2,19,10,-10,Marcus Smart
3,Jaylen Brown,8400,39.33,4.68,7.15,14863,7,-2.67,SG/SF,BOS,7.04,34.1,35,35.3,-17,Jaylen Brown
3,Kristaps Porzingis,7500,37.27,4.97,6.94,14863,7,-0.23,C,BOS,7.4,28.9,0,0,0,Kristaps Porzingis
3,Bam Adebayo,8200,42.63,5.2,6.93,14863,7,1.63,C,MIA,8.78,33.8,34,52.5,22,Bam Adebayo
3,Santi Aldama,5600,23.37,4.17,6.86,14863,7,-4.63,PF,MEM,3.09,26.5,17,18.5,-5,Santi Aldama
3,Royce O'Neale,5400,27.91,5.17,6.74,14863,7,0.91,SF/PF,BKN,2.53,24.6,31,41,-11,Royce ONeale
3,Cason Wallace,4100,16.69,4.07,6.09,14863,7,-3.81,PG/SG,OKC,1.07,21.7,27,21.3,3,Cason Wallace
3,Isaiah Hartenstein,7400,35.27,4.77,5.99,14863,7,-1.73,C,OKC,6.37,26,29,35,14,Isaiah Hartenstein
3,Anthony Gill,3000,12.59,4.2,5.88,14863,7,-2.41,PF/C,WAS,1.08,8.6,11,9.5,6,Anthony Gill
3,RJ Barrett,8400,40.1,4.77,4.67,14863,7,-1.9,SF,TOR,8.09,32.2,27,33,-13,RJ Barrett
3,Aaron Wiggins,3900,17.08,4.38,4.66,14863,7,-2.42,SF/PF,OKC,1.87,16.9,15,12.8,10,Aaron Wiggins
3,Luguentz Dort,4600,20.05,4.36,4.64,14863,7,-2.95,SG/SF,OKC,1.23,28.9,31,29.8,3,Luguentz Dort
3,Jalen Williams,8900,41.18,4.63,4.63,14863,7,-3.32,PF,OKC,8.23,31.5,35,50,18,Jalen Williams
3,CJ McCollum,7100,32.25,4.54,4.41,14863,7,-3.25,PG/SG,NOP,4.6,32.4,38,36.3,7,CJ McCollum
3,Herbert Jones,5100,20.17,3.95,4.27,14863,7,-5.33,SF/PF,NOP,1.42,30.3,37,35.5,-5,Herbert Jones
3,Jakob Poeltl,7300,37.88,5.19,4.23,14863,7,1.38,C,TOR,6.89,28.1,34,41.8,-8,Jakob Poeltl
3,Cade Cunningham,9600,45.16,4.7,4.19,14863,7,-2.84,PG,DET,10.73,33.4,35,67,17,Cade Cunningham
3,Payton Pritchard,5600,25.41,4.54,4.01,14863,7,-2.59,PG/SG,BOS,3.04,22.7,30,37,8,Payton Pritchard
3,Jimmy Butler,7600,36.32,4.78,3.84,14863,7,-1.68,SF/PF,MIA,6.16,32.9,34,40.8,11,Jimmy Butler
3,PJ Washington,6800,29,4.27,3.84,14863,7,-5,PF,DAL,2.77,31.4,34,23.8,1,PJ Washington
3,Yves Missi,5200,25.46,4.9,3.61,14863,7,-0.54,C,NOP,3.54,23.6,29,22.8,-15,Yves Missi
3,Dereck Lively II,5400,24.8,4.59,3.33,14863,7,-2.2,C,DAL,3.74,22.7,27,21,3,Dereck Lively
3,Ja Morant,8800,39.35,4.47,3.3,14863,7,-4.65,PG,MEM,10.05,30.1,34,61.3,2,Ja Morant
3,Derrick White,6900,32.91,4.77,3.23,14863,7,-1.59,PG/SG,BOS,3.46,33.1,38,31.5,-11,Derrick White
3,Jaylen Wells,3900,17.45,4.47,3.18,14863,7,-2.05,SG/SF,MEM,1.2,24.6,18,8.3,-5,Jaylen Wells
3,Devin Booker,9400,43.37,4.61,3.16,14863,7,-3.63,PG/SG,PHX,8.51,35.6,37,34.5,-9,Devin Booker
3,Alex Caruso,3700,16.41,4.44,3.02,14863,7,-2.09,SG/SF,OKC,1.44,26.7,24,25,5,Alex Caruso
3,Jaren Jackson Jr.,7200,31.37,4.36,2.75,14863,7,-4.63,PF/C,MEM,6.48,31.2,34,55.3,9,Jaren Jackson
3,Tobias Harris,6200,26.78,4.32,2.61,14863,7,-4.22,PF,DET,2.86,33.3,34,25.3,5,Tobias Harris
3,Klay Thompson,4800,20.58,4.29,2.54,14863,7,-3.42,SG/SF,DAL,1.97,29,25,28.3,-4,Klay Thompson
3,Jericho Sims,3100,1.92,0.62,2.27,14863,7,-13.58,PF/C,NYK,0.15,12.6,6,1,-9,Jericho Sims
3,Grayson Allen,5100,22.58,4.43,2.26,14863,7,-2.92,SG,PHX,1.76,31.4,30,30.5,8,Grayson Allen
3,Precious Achiuwa,3700,9.57,2.59,2.23,14863,7,-8.93,C,NYK,1.06,21.9,28,28,9,Precious Achiuwa
3,Desmond Bane,6600,32.8,4.97,2.22,14863,7,-0.2,SG/SF,MEM,4.29,32,33,27.5,17,Desmond Bane
3,Tyus Jones,6000,27.61,4.6,2.22,14863,7,-2.39,PG,PHX,2.63,29.6,29,29.3,-19,Tyus Jones
3,Gradey Dick,5300,21.69,4.09,2.21,14863,7,-4.81,SG,TOR,2.18,23.8,34,37.5,-12,Gradey Dick
3,Malik Beasley,5600,21.93,3.92,2.19,14863,7,-6.07,SG/SF,DET,1.93,28.5,26,34,6,Malik Beasley
3,Brandon Ingram,8300,38.04,4.58,2.13,14863,7,-3.46,PG,NOP,6.69,33,19,12.3,-21,Brandon Ingram
3,Jake LaRavia,3700,14.92,4.03,2.1,14863,7,-3.58,SF/PF,MEM,1.54,23,24,16,12,Jake LaRavia
3,Daniel Gafford,5200,23.15,4.45,2.07,14863,7,-2.85,C,DAL,4.48,22.8,21,23.5,4,Daniel Gafford
3,Duncan Robinson,4200,19.85,4.73,2.06,14863,7,-1.15,SG,MIA,1.83,25.4,29,32,20,Duncan Robinson
3,Ochai Agbaji,4600,17.61,3.83,2.06,14863,7,-5.39,SF/PF,TOR,1.01,23.4,20,6,-6,Ochai Agbaji
3,Quentin Grimes,4900,17.86,3.64,2,14863,7,-6.64,SG/SF,DAL,1.47,20.2,17,3.5,6,Quentin Grimes
3,Trey Murphy III,6400,25.07,3.92,1.98,14863,7,-6.93,SG/SF,NOP,2.66,31,34,35.3,-2,Trey Murphy
3,Spencer Dinwiddie,4500,18.93,4.21,1.96,14863,7,-3.57,PG,DAL,1.51,25.6,24,14,3,Spencer Dinwiddie
3,Terry Rozier,4700,21.85,4.65,1.85,14863,7,-1.65,PG/SG,MIA,2.14,31.8,16,6.3,-6,Terry Rozier
3,Kyrie Irving,8500,40.26,4.74,1.8,14863,7,-2.24,PG/SG,DAL,6.1,35.5,39,50,6,Kyrie Irving
3,Sam Hauser,5100,17.8,3.49,1.68,14863,7,-7.7,SF/PF,BOS,1.29,20.9,9,1.3,3,Sam Hauser
3,Brandon Clarke,4100,20.31,4.95,1.63,14863,7,-0.19,PF/C,MEM,2.78,18.7,26,40,2,Brandon Clarke
3,Dejounte Murray,8000,35.83,4.48,1.29,14863,7,-4.17,PG,NOP,6.03,35.1,36,52.3,-12,Dejounte Murray
3,Jaime Jaquez Jr.,4900,7.6,1.55,1.24,14863,7,-16.9,SF/PF,MIA,0.88,26.9,19,8.5,-13,Jaime Jaquez
3,Brandon Boston Jr.,5000,15.82,3.16,1.03,14863,7,-9.18,PG/SF,NOP,1.81,16.5,22,17,-6,Brandon Boston
3,Kevin Love,3600,17.55,4.87,1.02,14863,7,-0.45,C,MIA,4.03,15,14,19.5,-12,Kevin Love
3,Bradley Beal,7900,33.13,4.19,1.01,14863,7,-6.37,SG/SF,PHX,3.8,33,34,26.3,-24,Bradley Beal
3,Oso Ighodaro,4400,16.03,3.64,1,14863,7,-5.97,PF/C,PHX,1.26,18.9,21,10.5,8,Oso Ighodaro
3,Jalen Duren,5900,26.34,4.46,0.94,14863,7,-3.16,C,DET,4.67,27.2,25,19.3,18,Jalen Duren
3,Jay Huff,3300,16.59,5.03,0.83,14863,7,0.09,C,MEM,2.35,9.8,18,26.8,6,Jay Huff
3,Kenrich Williams,3400,11.44,3.36,0.81,14863,7,-5.56,PF/C,OKC,1.06,13.8,12,6.5,-9,Kenrich Williams
3,Karl-Anthony Towns,9200,48.97,5.32,0.76,14863,7,2.97,C,NYK,13.09,32.6,0,0,0,Karl-Anthony Towns
3,Luke Kornet,4300,7.59,1.76,0.72,14863,7,-13.91,C,BOS,0.97,15.4,9,6.3,-3,Luke Kornet
3,Tim Hardaway Jr.,3800,15.02,3.95,0.69,14863,7,-3.98,SG/SF,DET,0.78,24.8,31,16.8,2,Tim Hardaway
3,Scotty Pippen Jr.,3900,14.97,3.84,0.56,14863,7,-4.53,PG,MEM,2.33,23.8,17,7,2,Scotty Pippen
3,Alexandre Sarr,5600,25.86,4.62,0.52,14863,7,-2.14,PF/C,WAS,2.97,26.2,0,0,0,Alexandre Sarr
3,Chris Boucher,4000,7.92,1.98,0.46,14863,7,-12.08,PF,TOR,1.46,15.4,0,0,0,Chris Boucher
3,Aaron Gordon,5800,30.03,5.18,0.44,14863,7,1.03,PF,DEN,3.28,31.6,0,0,0,Aaron Gordon
3,Jaden Ivey,7600,27.9,3.67,0.37,14863,7,-10.1,PG/SG,DET,3.82,28.9,29,27,0,Jaden Ivey
3,Simone Fontecchio,3200,8.81,2.75,0.32,14863,7,-7.19,PF,DET,0.62,22.9,19,14,8,Simone Fontecchio
3,Marcus Sasser,3300,5.42,1.64,0.3,14863,7,-11.08,PG,DET,0.63,17.7,0,0,0,Marcus Sasser
3,Johnny Davis,3000,4.87,1.62,0.28,14863,7,-10.13,SG/SF,WAS,0.34,11.3,13,18.3,12,Johnny Davis
3,Hunter Tyson,3000,1.37,0.46,0.28,14863,7,-13.63,SF/PF,DEN,0.1,6.9,12,7,-5,Hunter Tyson
3,Davion Mitchell,3400,15.29,4.5,0.25,14863,7,-1.71,PG/SG,TOR,1.02,18.5,26,12.3,-5,Davion Mitchell
3,Isaiah Stewart,3900,17.54,4.5,0.24,14863,7,-1.96,C,DET,1.48,27,23,17.3,-9,Isaiah Stewart
3,Josh Okogie,3700,5.27,1.43,0.22,14863,7,-13.23,SF,PHX,0.63,15.4,13,15,9,Josh Okogie
3,Ajay Mitchell,3300,8.26,2.5,0.21,14863,7,-8.24,PG,OKC,0.68,16.8,19,21.3,11,Ajay Mitchell
3,Ronald Holland II,3100,10.14,3.27,0.14,14863,7,-5.36,SF,DET,0.98,16.9,18,9.3,-2,Ronald Holland
